file_name,best_sol,min_cost,avg_cost,max_cost,sd_cost,avg_time,sd_time
gs500b-4,9,537988.0,538630.9,539480.0,555.5804672192459,112.95303799999999,31.5823406140991
gs500b-5,9,538672.0,539106.9,539734.0,348.08378620990413,109.36429899999999,41.90933390985843
gs500c-1,1,620041.0,621335.4,624010.0,1303.8360667234545,62.44686900000001,23.336145838304837
gs500c-2,5,620434.0,621046.1,622199.0,638.9323473142085,49.921813,21.986037737761386
gs500c-3,5,621578.0,622238.1,623170.0,428.7720062379695,72.43467899999999,16.706983704459542
gs500c-4,2,620437.0,621079.9,623851.0,1057.0588599190366,54.28111199999999,15.675965574972691
gs500c-5,6,623575.0,623963.9,624740.0,446.2317409896641,64.199072,19.039389606635563
gs750a-1,8,764109.0,764194.6,764310.0,73.37756241976608,165.397394,89.61317359865076
gs750a-2,10,763775.0,764064.8,764242.0,146.0074579525915,208.80508,304.0695282497985
gs750a-3,2,764079.0,764241.8,764424.0,102.92154509355387,472.58895500000006,437.68061500895857
gs750a-4,2,764313.0,764442.6,764705.0,138.62355098932105,281.91677599999997,239.93744579315543
gs750a-5,1,763887.0,764074.3,764266.0,115.84477161750162,305.296913,342.7819505824192
gs750b-1,1,797599.0,798339.9,798932.0,390.3765845664642,237.206884,152.6650780459342
gs750b-2,3,797124.0,797481.3,797970.0,281.4020650638908,221.89475100000004,172.23394802505976
gs750b-3,4,797148.0,797827.8,798379.0,492.4390091958371,188.05612100000002,120.63379345664349
gs750b-4,1,797724.0,797999.3,798635.0,338.24680338474747,174.82726799999998,149.36208733205177
gs750b-5,6,796752.0,797647.0,798406.0,417.388441515947,171.60572799999997,114.43905010859739
gs750c-1,1,900566.0,902195.9,904822.0,1518.4103127210963,116.31872600000001,46.44930404301403
gs750c-2,5,897953.0,900116.9,903169.0,1494.932287578419,72.606303,13.75674055769999
gs750c-3,3,901089.0,903264.4,904568.0,1059.5883057951226,105.149856,46.957387059603825
gs750c-4,4,901339.0,903516.4,906129.0,1514.5157055053019,136.60153,72.05743861846248
gs750c-5,7,900353.0,902428.6,904183.0,1114.2427622979353,94.53563500000001,38.26576576819119
